tourney_id,matchId,tourney_name,surface,winner_id,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
451,ms011,Doha,Hard,d0co,3,58,5,1,33,18,15,13,7,0,0,5,0,55,38,19,6,8,4,9
451,ms010,Doha,Hard,bk40,3,147,23,2,96,72,64,16,17,0,0,10,2,109,86,68,13,17,1,2
451,ms009,Doha,Hard,l0bv,3,63,5,0,46,33,24,12,9,0,0,3,2,58,36,26,7,9,3,6
451,ms031,Doha,Hard,dh58,3,98,3,2,68,38,29,15,10,4,5,6,0,63,43,24,11,9,4,8
451,ms020,Doha,Hard,bk40,3,93,13,1,63,47,40,8,10,3,3,9,1,65,45,38,6,10,4,6
451,ms027,Doha,Hard,mm58,3,151,10,0,103,72,56,15,16,6,7,6,1,92,56,40,20,15,3,5
451,ms028,Doha,Hard,re44,3,70,6,3,62,46,33,9,10,2,3,11,4,55,35,25,7,9,2,5
451,ms024,Doha,Hard,m0jf,3,164,9,3,112,74,59,20,18,0,2,12,2,106,69,56,24,18,1,2
451,ms025,Doha,Hard,ag37,3,154,13,3,94,62,49,19,16,4,6,12,4,128,87,58,21,16,9,11
451,ms026,Doha,Hard,bu13,3,114,7,0,61,34,25,17,11,0,2,1,2,77,43,31,15,11,5,8
451,ms029,Doha,Hard,bt72,3,82,3,0,69,55,40,5,11,1,3,6,2,71,53,36,7,10,4,7
451,ms021,Doha,Hard,gj37,3,126,8,5,92,65,50,14,12,5,6,10,1,98,71,52,12,12,6,7
451,ms017,Doha,Hard,n0bg,3,76,5,2,59,38,29,11,10,1,2,5,1,53,37,23,8,9,2,5
451,ms030,Doha,Hard,v812,3,97,3,2,60,43,32,9,11,2,4,1,4,64,34,20,14,10,6,10
451,ms016,Doha,Hard,a0e2,3,99,4,2,59,37,26,15,10,5,6,3,5,75,49,34,9,10,7,10
451,ms019,Doha,Hard,l0bv,3,75,8,0,54,40,35,6,10,2,2,11,1,55,30,23,12,10,1,3
451,ms023,Doha,Hard,d0co,3,84,8,0,63,45,34,12,10,1,1,4,1,60,41,27,13,10,2,4
451,ms018,Doha,Hard,m0ci,3,88,7,0,63,38,29,18,11,1,1,6,2,73,54,37,8,10,11,13
451,ms022,Doha,Hard,o483,3,116,12,2,86,53,41,20,12,1,2,6,1,90,65,44,16,12,4,5
451,qs004,Doha,Hard,hb64,3,123,15,3,96,59,47,14,14,4,6,4,2,86,44,36,23,14,1,2
451,qs005,Doha,Hard,o483,3,81,6,1,52,30,23,15,9,3,4,0,0,56,38,20,8,9,3,7
451,qs006,Doha,Hard,n0bg,3,119,4,2,69,44,26,13,10,5,8,2,1,71,44,24,13,10,6,11
451,qs007,Doha,Hard,v812,3,53,6,1,40,30,28,8,9,0,0,4,1,41,27,19,5,8,0,3
451,qs008,Doha,Hard,hb64,3,66,6,0,41,26,23,11,9,2,3,0,6,56,33,23,6,9,4,8
451,qs010,Doha,Hard,o483,3,190,13,3,129,80,62,29,17,6,6,6,2,98,61,48,24,16,3,4
451,qs012,Doha,Hard,n0bg,3,92,3,2,57,38,29,13,10,0,0,3,2,64,41,29,10,10,5,7
451,qs014,Doha,Hard,v812,3,44,4,2,28,15,13,9,5,0,0,0,0,30,23,13,1,5,3,6
451,qs015,Doha,Hard,v0am,3,91,2,1,76,51,37,12,11,7,8,3,2,67,46,31,9,11,1,4
451,qs009,Doha,Hard,w367,3,105,5,0,67,46,38,13,11,0,0,7,2,65,41,31,12,10,4,5
451,qs011,Doha,Hard,k09f,3,186,6,1,122,91,57,15,16,14,18,4,6,95,55,38,17,16,6,11
451,qs013,Doha,Hard,k926,3,92,0,0,53,46,31,3,9,2,4,0,2,63,50,26,4,9,7,12
6932,ms001,Rio de Janeiro,Clay,b0bi,3,86,3,0,47,33,24,7,8,4,5,2,3,69,47,28,7,9,7,12
6932,ms003,Rio de Janeiro,Clay,b0bi,3,105,7,0,65,49,31,11,11,3,5,1,1,70,43,29,7,12,4,10
6932,ms002,Rio de Janeiro,Clay,mp20,3,175,1,2,112,71,52,19,17,5,8,5,4,105,63,43,18,16,5,10
6932,ms004,Rio de Janeiro,Clay,c0df,3,151,4,1,94,56,40,21,15,3,6,8,4,76,48,31,17,14,3,7
6932,ms005,Rio de Janeiro,Clay,mp20,3,76,2,0,60,41,31,10,10,3,4,0,2,48,26,16,11,9,4,8
6932,ms006,Rio de Janeiro,Clay,b0bi,3,95,2,2,57,44,29,7,9,1,3,0,1,60,32,16,12,8,7,12
6932,ms007,Rio de Janeiro,Clay,u182,3,116,8,0,75,45,35,16,11,1,2,9,4,85,56,43,9,11,7,9
6932,ms010,Rio de Janeiro,Clay,c0au,3,129,6,4,90,58,48,14,15,2,3,4,2,81,51,36,14,14,5,9
6932,ms011,Rio de Janeiro,Clay,mp20,3,128,5,1,78,47,37,17,12,5,7,5,0,74,45,34,11,12,2,5
6932,ms015,Rio de Janeiro,Clay,f0f2,3,122,6,3,67,37,30,17,13,1,3,0,1,89,67,43,14,14,2,5
6932,ms014,Rio de Janeiro,Clay,u182,3,106,0,1,54,34,26,9,10,1,3,3,3,76,48,27,16,10,6,10
6932,ms008,Rio de Janeiro,Clay,z355,3,148,6,4,78,51,34,18,12,2,5,5,7,115,68,45,18,12,9,12
6932,ms012,Rio de Janeiro,Clay,b0bi,3,128,0,3,88,61,38,11,13,10,15,2,3,76,49,29,15,13,7,12
6932,ms009,Rio de Janeiro,Clay,c0df,3,194,12,4,128,80,61,26,18,5,7,11,3,108,66,53,29,18,2,4
6932,ms013,Rio de Janeiro,Clay,t0ap,3,200,12,4,131,72,52,30,17,6,9,5,5,98,60,43,18,16,4,8
6932,ms016,Rio de Janeiro,Clay,z355,3,124,3,3,75,45,32,17,11,2,4,5,1,74,46,33,11,11,3,6
6932,ms020,Rio de Janeiro,Clay,c0au,3,101,4,3,70,40,28,14,9,6,9,2,4,78,43,26,13,9,8,14
6932,ms024,Rio de Janeiro,Clay,b0bi,3,97,2,2,63,45,28,14,11,4,6,1,3,57,30,17,14,10,3,7
6932,ms028,Rio de Janeiro,Clay,u182,3,143,5,2,96,67,46,10,14,5,9,0,5,76,59,35,7,14,2,8
6932,ms023,Rio de Janeiro,Clay,ea24,3,111,2,3,65,50,39,7,10,5,6,4,1,67,42,27,13,11,3,6
6932,ms021,Rio de Janeiro,Clay,d0fj,3,87,11,2,57,36,23,14,8,0,2,1,1,56,43,28,5,8,3,5
6932,ms029,Rio de Janeiro,Clay,d923,3,89,3,1,59,38,26,17,10,1,1,3,1,69,52,33,7,9,7,9
6932,ms031,Rio de Janeiro,Clay,f0f2,3,87,6,5,59,31,26,14,10,3,4,2,3,61,37,26,9,10,4,8
6932,ms022,Rio de Janeiro,Clay,mp20,3,92,2,2,66,44,34,15,10,2,2,5,2,71,51,36,6,9,8,10
6932,ms025,Rio de Janeiro,Clay,n0bs,3,96,3,2,61,39,29,8,9,5,7,1,2,55,35,20,8,10,1,6
6932,ms027,Rio de Janeiro,Clay,t0ap,3,96,6,2,64,39,29,13,10,7,9,0,4,72,37,22,13,10,8,13
6932,ms019,Rio de Janeiro,Clay,j551,3,145,12,3,92,59,43,19,15,3,5,4,7,100,64,44,18,14,9,12
6932,ms018,Rio de Janeiro,Clay,c0df,3,201,16,4,106,66,57,21,17,6,7,10,12,139,78,57,29,16,16,18
6932,ms026,Rio de Janeiro,Clay,mj08,3,159,6,3,93,57,44,20,15,1,2,8,3,89,58,46,17,15,4,5
6932,ms030,Rio de Janeiro,Clay,mu94,3,115,3,3,71,47,34,11,12,5,7,1,2,70,44,28,13,13,2,7
6932,ms017,Rio de Janeiro,Clay,s0h2,3,85,10,1,60,38,22,13,9,4,7,3,2,58,35,19,6,9,9,15
6932,qs004,Rio de Janeiro,Clay,bs86,3,191,5,0,102,61,46,22,16,3,7,2,2,114,89,56,13,16,8,13
6932,qs006,Rio de Janeiro,Clay,c0c8,3,161,6,2,92,59,42,18,16,3,6,4,3,100,58,41,21,16,3,7
6932,qs007,Rio de Janeiro,Clay,da31,3,125,1,0,70,48,32,12,12,0,2,4,1,83,53,33,16,11,9,12
6932,qs005,Rio de Janeiro,Clay,t0ap,3,171,5,5,112,69,44,21,14,9,13,1,8,87,43,28,13,14,5,13
6932,qs008,Rio de Janeiro,Clay,u182,3,146,0,2,81,65,48,9,15,1,3,6,5,98,58,40,20,15,3,6
6932,qs010,Rio de Janeiro,Clay,ta29,3,81,3,4,62,26,21,17,10,1,3,1,1,56,37,22,7,9,2,6
6932,qs012,Rio de Janeiro,Clay,f0f2,3,124,4,4,88,51,41,22,12,5,5,8,3,73,45,36,15,12,1,2
6932,qs014,Rio de Janeiro,Clay,da31,3,64,2,1,48,30,24,11,8,1,1,0,1,43,30,16,5,8,1,5
6932,qs015,Rio de Janeiro,Clay,b0fv,3,139,1,5,90,57,37,15,13,4,8,3,1,77,48,33,7,12,3,8
6932,qs011,Rio de Janeiro,Clay,t0ap,3,163,3,8,106,68,54,12,16,5,7,2,2,101,64,45,16,15,2,6
6932,qs013,Rio de Janeiro,Clay,c0c8,3,87,5,2,54,36,31,8,9,3,3,3,2,62,33,21,12,8,4,7
6932,qs009,Rio de Janeiro,Clay,bs86,3,116,5,2,73,44,29,18,9,8,8,4,2,64,29,18,20,10,3,6
495,ms001,Dubai,Hard,te51,3,88,4,4,66,42,35,9,9,7,7,4,2,52,34,24,7,9,3,6
495,ms002,Dubai,Hard,te51,3,83,7,2,50,32,29,11,10,0,0,6,1,65,45,32,10,10,2,4
495,ms003,Dubai,Hard,ag37,3,136,10,5,101,66,49,15,15,7,9,5,1,89,61,40,16,16,3,7
495,ms004,Dubai,Hard,gj37,3,156,5,1,112,81,55,16,16,11,14,15,4,109,78,55,19,16,5,7
495,ms005,Dubai,Hard,te51,3,117,7,2,84,55,45,15,14,4,6,6,0,80,62,49,14,15,3,4
495,ms007,Dubai,Hard,ag37,3,136,13,2,79,53,41,13,13,6,7,3,4,85,55,42,14,14,7,10
495,ms006,Dubai,Hard,hb64,3,126,12,4,99,59,46,19,15,6,9,2,1,83,46,37,23,14,8,10
495,ms008,Dubai,Hard,mm58,3,82,6,1,48,24,23,17,10,0,0,3,6,74,49,33,12,10,8,10
495,ms010,Dubai,Hard,te51,3,148,7,7,99,61,49,17,15,6,9,7,2,108,63,50,21,15,7,9
495,ms009,Dubai,Hard,gj37,3,120,13,2,93,62,47,15,14,6,7,8,0,76,43,32,17,13,4,7
495,ms014,Dubai,Hard,ag37,3,139,9,1,92,67,52,12,16,4,6,9,3,94,67,48,11,15,7,10
495,ms011,Dubai,Hard,bk40,3,90,15,0,52,35,31,14,10,0,0,4,0,74,51,27,16,10,5,7
495,ms015,Dubai,Hard,c977,3,134,6,1,98,63,50,16,16,3,4,16,1,78,55,46,11,15,4,6
495,ms013,Dubai,Hard,hb64,3,99,15,3,73,40,36,16,11,5,6,4,4,69,49,39,8,11,3,5
495,ms012,Dubai,Hard,n0bg,3,100,5,2,73,45,33,15,11,5,7,4,3,64,31,24,14,11,0,3
495,ms016,Dubai,Hard,mm58,3,104,7,3,71,39,31,20,11,4,4,2,2,94,62,44,14,11,9,10
495,ms031,Dubai,Hard,c977,3,137,3,3,90,54,37,20,13,5,7,2,4,74,36,24,18,13,0,4
495,ms027,Dubai,Hard,hb64,3,132,18,6,98,54,43,25,15,10,12,5,2,91,54,44,21,16,4,6
495,ms019,Dubai,Hard,hh26,3,68,6,0,48,29,24,11,8,2,2,1,1,55,36,19,6,7,6,10
495,ms023,Dubai,Hard,o483,3,26,2,0,17,9,7,5,3,0,0,0,2,21,12,5,2,3,4,7
495,ms028,Dubai,Hard,bt72,3,61,4,1,44,29,22,10,7,3,3,2,3,57,32,19,8,8,7,12
495,ms029,Dubai,Hard,ag37,3,169,8,5,113,81,62,17,16,6,7,16,7,126,79,52,27,17,14,17
495,ms022,Dubai,Hard,bk40,3,83,9,2,53,39,35,5,11,4,6,5,4,63,37,24,12,11,0,4
495,ms018,Dubai,Hard,gj37,3,179,17,5,130,92,67,20,18,10,12,10,7,115,64,50,30,18,2,3
495,ms024,Dubai,Hard,n0bg,3,132,2,6,111,56,38,25,12,12,15,4,6,69,39,26,14,12,2,6
495,ms020,Dubai,Hard,te51,3,97,3,1,60,42,34,13,11,1,2,1,1,67,42,30,12,10,4,6
495,ms026,Dubai,Hard,bd06,3,156,10,3,116,87,62,10,15,8,10,9,3,97,49,39,24,15,1,3
495,ms025,Dubai,Hard,bu13,3,74,1,0,50,27,20,16,9,0,1,3,1,46,28,18,5,9,1,5
495,ms021,Dubai,Hard,ke29,3,80,0,1,49,27,20,15,8,3,4,0,4,50,28,19,4,8,5,10
495,ms017,Dubai,Hard,m0gz,3,87,13,2,71,49,42,12,11,2,2,7,1,70,48,37,11,10,6,7
495,ms030,Dubai,Hard,p09z,3,65,8,1,45,30,28,9,9,0,0,9,1,52,27,20,12,9,3,6
495,qs004,Dubai,Hard,sx50,3,90,10,4,64,37,33,14,11,1,2,11,2,70,46,32,12,10,1,3
495,qs005,Dubai,Hard,hb64,3,119,11,3,92,53,40,20,12,3,3,12,5,82,52,43,9,12,4,5
495,qs006,Dubai,Hard,o483,3,121,2,1,87,53,33,17,11,4,8,5,3,68,35,24,11,11,3,8
495,qs007,Dubai,Hard,f724,3,102,10,3,69,46,36,12,11,3,5,6,5,75,43,26,17,11,1,4
495,qs008,Dubai,Hard,sx50,3,139,10,7,101,58,44,24,15,11,13,11,9,102,59,45,20,15,5,7
495,qs010,Dubai,Hard,hb64,3,93,7,4,66,37,32,17,11,2,3,9,1,71,36,25,18,10,4,6
495,qs012,Dubai,Hard,o483,3,63,3,0,37,22,18,11,7,2,2,0,5,53,30,12,9,7,3,8
495,qs014,Dubai,Hard,f724,3,43,3,0,28,17,15,9,6,0,0,0,3,43,21,8,7,7,4,10
495,qs015,Dubai,Hard,n0bg,3,92,3,3,65,31,22,27,11,2,2,19,3,71,46,36,8,10,1,3
495,qs013,Dubai,Hard,v812,3,65,2,1,49,36,27,8,8,1,1,4,4,48,24,14,10,8,4,8
495,qs009,Dubai,Hard,v0am,3,93,2,6,70,36,26,15,9,5,7,3,2,65,40,25,7,10,3,9
495,qs011,Dubai,Hard,k09f,3,75,6,1,49,34,28,9,9,2,2,3,4,56,25,18,14,9,0,3
807,ms001,Acapulco,Hard,m0fh,3,97,11,2,61,39,37,12,10,1,1,4,2,71,42,26,18,10,1,3
807,ms002,Acapulco,Hard,m0fh,3,123,4,2,79,47,33,18,13,5,8,7,0,83,53,39,16,14,3,6
807,ms003,Acapulco,Hard,dh50,3,135,0,2,81,57,37,12,12,3,7,2,3,94,51,32,19,12,6,10
807,ms004,Acapulco,Hard,m0fh,3,98,1,2,56,32,22,12,10,1,4,3,3,83,51,28,12,11,8,14
807,ms006,Acapulco,Hard,su55,3,130,3,3,80,55,34,17,14,2,5,2,0,83,54,37,10,13,5,10
807,ms007,Acapulco,Hard,dh50,3,68,1,3,47,32,25,6,8,1,2,3,2,47,31,17,5,8,4,9
807,ms005,Acapulco,Hard,n0ae,3,122,12,1,78,51,34,10,10,5,8,1,2,78,42,22,17,10,6,11
807,ms008,Acapulco,Hard,t0ha,3,88,4,0,58,40,28,11,10,2,3,6,0,59,44,30,5,9,3,6
807,ms010,Acapulco,Hard,n0ae,3,10,2,0,10,5,5,3,2,0,0,0,0,6,3,1,1,1,0,1
807,ms011,Acapulco,Hard,gb88,3,105,1,1,61,38,28,17,11,0,1,6,4,72,43,30,14,10,6,8
807,ms014,Acapulco,Hard,dh50,3,147,10,2,96,69,51,14,16,3,6,10,3,98,59,42,17,14,10,15
807,ms009,Acapulco,Hard,m0fh,3,98,5,3,69,42,33,15,10,1,2,3,0,61,41,23,12,9,2,5
807,ms012,Acapulco,Hard,su55,3,84,3,3,53,30,20,17,10,3,5,0,5,56,34,16,11,9,2,6
807,ms016,Acapulco,Hard,z355,3,164,8,1,98,63,49,21,16,3,3,6,1,86,55,43,19,15,2,4
807,ms020,Acapulco,Hard,r0dg,3,118,3,0,69,41,32,12,11,2,4,1,1,66,48,31,7,10,3,6
807,ms028,Acapulco,Hard,td51,3,70,5,3,57,29,23,12,9,3,5,1,0,55,36,17,10,9,2,7
807,ms024,Acapulco,Hard,su55,3,98,6,9,57,26,20,17,10,3,5,1,2,74,47,26,11,10,7,12
807,ms029,Acapulco,Hard,dh50,3,139,5,1,74,50,38,14,13,3,5,5,4,92,54,40,17,14,5,7
807,ms025,Acapulco,Hard,m0qi,3,173,6,3,121,83,53,14,16,6,13,10,3,105,65,46,15,16,4,9
807,ms021,Acapulco,Hard,n0ae,3,136,5,1,83,46,36,18,12,5,7,2,0,95,53,35,21,12,13,16
807,ms030,Acapulco,Hard,p0j1,3,181,12,1,102,71,55,18,17,6,8,16,3,128,79,56,23,17,10,12
807,ms031,Acapulco,Hard,rh16,3,102,6,0,57,45,35,5,10,2,3,7,1,68,51,29,8,9,6,9
807,ms027,Acapulco,Hard,pl56,3,74,0,3,57,31,21,17,8,5,5,4,2,47,26,15,10,8,3,7
807,ms023,Acapulco,Hard,s0s1,3,121,13,2,78,54,41,15,12,3,4,2,0,79,41,33,21,12,4,5
807,ms019,Acapulco,Hard,m0fh,3,134,2,4,82,49,34,15,13,3,7,12,9,89,42,29,18,14,6,11
807,ms018,Acapulco,Hard,ae14,3,131,15,1,90,60,40,14,15,3,7,4,0,79,48,34,12,14,2,7
807,ms026,Acapulco,Hard,gc88,3,94,12,1,55,37,30,12,10,1,2,3,0,69,51,31,8,10,4,7
807,ms022,Acapulco,Hard,gb88,3,84,3,0,35,23,19,10,8,0,1,0,5,79,45,24,14,9,10,15
807,ms017,Acapulco,Hard,t0ha,3,111,2,1,61,43,29,8,10,2,5,6,1,77,54,30,8,11,2,7
807,qs004,Acapulco,Hard,d0f6,3,70,4,0,35,22,20,9,7,0,0,1,3,60,32,19,7,6,6,11
807,qs005,Acapulco,Hard,w09e,3,122,10,0,76,59,44,10,13,1,2,9,7,89,54,39,17,13,6,9
807,qs007,Acapulco,Hard,t0ha,3,118,1,2,76,46,30,14,12,1,5,5,1,93,71,41,9,12,6,11
807,qs006,Acapulco,Hard,b0nn,3,97,1,3,55,36,26,10,9,1,2,0,2,56,36,19,10,9,7,11
807,qs008,Acapulco,Hard,b0gg,3,70,5,0,42,30,27,9,9,0,0,4,3,54,40,23,6,9,4,7
807,qs010,Acapulco,Hard,k0az,3,109,6,2,75,52,36,11,13,2,6,1,2,75,44,26,15,13,1,7
807,qs014,Acapulco,Hard,t0ha,3,69,3,3,58,36,29,10,8,2,2,2,5,43,24,14,6,8,1,5
807,qs015,Acapulco,Hard,l987,3,107,4,0,72,52,33,14,12,0,3,5,6,86,42,28,23,13,8,12
807,qs009,Acapulco,Hard,d0f6,3,73,2,1,38,23,20,9,7,0,0,6,2,53,33,18,5,7,6,11
807,qs011,Acapulco,Hard,w09e,3,77,3,1,49,31,24,9,8,1,2,2,4,49,30,17,5,8,0,5
807,qs013,Acapulco,Hard,b0nn,3,71,7,5,52,25,18,17,9,2,3,8,2,45,24,14,10,9,1,5
807,qs012,Acapulco,Hard,ke64,3,80,0,1,49,35,16,8,8,3,7,0,13,68,43,22,4,9,2,10
8996,ms001,Santiago,Clay,db63,3,145,3,8,94,53,37,19,15,6,10,0,3,96,65,42,16,16,3,8
8996,ms002,Santiago,Clay,db63,3,121,4,3,83,50,36,19,13,5,6,2,3,87,55,38,13,13,5,9
8996,ms003,Santiago,Clay,b0bi,3,107,2,3,75,51,34,13,12,4,6,3,1,77,47,29,14,12,5,10
8996,ms004,Santiago,Clay,c0au,3,174,5,3,99,58,48,18,16,3,5,9,4,121,71,46,23,15,11,14
8996,ms006,Santiago,Clay,b0bi,3,96,2,0,66,43,25,9,10,3,7,0,3,65,46,22,7,10,4,10
8996,ms005,Santiago,Clay,db63,3,162,8,6,109,55,42,30,16,11,14,4,10,106,65,52,16,16,7,10
8996,ms007,Santiago,Clay,u182,3,89,2,2,56,38,25,8,10,1,5,2,2,63,41,21,7,9,9,15
8996,ms015,Santiago,Clay,ce77,3,157,10,3,101,64,45,21,16,4,7,8,4,115,69,46,25,15,9,12
8996,ms013,Santiago,Clay,b0bi,3,153,1,2,100,70,47,17,16,1,4,11,3,121,68,45,27,17,9,13
8996,ms012,Santiago,Clay,d923,3,156,0,3,110,74,44,20,14,7,10,3,5,87,61,39,14,14,3,7
8996,ms014,Santiago,Clay,u182,3,161,7,6,96,67,57,9,15,6,7,5,4,104,66,48,20,16,6,8
8996,ms008,Santiago,Clay,c0au,3,148,9,3,110,65,45,25,15,10,13,3,3,94,63,41,17,15,3,7
8996,ms010,Santiago,Clay,db63,3,82,13,3,55,39,33,7,9,4,4,0,3,57,41,25,4,8,7,10
8996,ms009,Santiago,Clay,ea24,3,95,6,3,60,39,28,12,9,4,5,1,1,51,27,15,14,9,4,8
8996,ms011,Santiago,Clay,f0f2,3,167,16,8,109,62,52,28,17,4,4,12,10,130,67,57,33,17,12,13
8996,ms019,Santiago,Clay,ea24,3,92,4,0,49,26,16,17,8,6,7,0,6,65,30,17,14,9,9,14
8996,ms024,Santiago,Clay,n0bs,3,66,0,2,48,31,23,10,8,2,3,2,1,45,31,19,2,8,2,7
8996,ms028,Santiago,Clay,u182,3,173,3,4,119,73,56,27,17,6,7,7,6,108,57,48,27,16,2,3
8996,ms023,Santiago,Clay,f0f2,3,79,12,3,59,40,33,11,10,4,4,1,2,60,33,24,13,9,5,7
8996,ms026,Santiago,Clay,c0df,3,122,8,1,84,51,39,23,12,8,8,4,1,91,65,47,13,12,9,9
8996,ms030,Santiago,Clay,ce77,3,69,2,3,36,22,18,7,6,0,0,3,1,54,34,17,4,7,3,9
8996,ms025,Santiago,Clay,d923,3,139,0,4,87,66,44,10,12,5,7,2,3,76,51,29,16,13,6,11
8996,ms029,Santiago,Clay,mj08,3,171,3,9,100,63,42,17,15,6,10,10,6,98,50,38,22,15,9,13
8996,ms021,Santiago,Clay,db63,3,114,5,3,66,42,31,11,9,2,3,1,4,87,49,30,16,10,8,12
8996,ms018,Santiago,Clay,gd64,3,150,9,2,87,58,39,17,14,4,7,3,1,110,66,43,24,14,13,16
8996,ms017,Santiago,Clay,h997,3,92,3,1,51,33,27,10,10,1,3,4,6,72,40,25,12,11,5,10
8996,ms022,Santiago,Clay,h0du,3,104,7,4,62,39,29,17,10,3,3,5,6,77,45,31,14,10,4,7
8996,qs004,Santiago,Clay,c0c8,3,78,6,3,49,26,22,16,9,1,1,1,3,61,30,21,12,8,5,8
8996,qs005,Santiago,Clay,h0du,3,154,11,3,85,49,45,22,16,3,3,7,4,101,61,42,24,16,3,6
8996,qs006,Santiago,Clay,fa43,3,159,5,0,94,52,29,25,15,2,6,2,8,93,52,32,19,15,4,11
8996,qs007,Santiago,Clay,mw75,3,80,6,1,49,33,27,10,9,0,0,3,0,59,43,28,7,9,6,9
8996,qs008,Santiago,Clay,c0c8,3,80,9,5,50,27,23,10,9,0,2,1,1,55,29,15,12,8,3,8
8996,qs010,Santiago,Clay,t0a1,3,68,4,1,44,33,28,6,9,0,1,4,4,57,29,19,10,8,4,8
8996,qs012,Santiago,Clay,b0fv,3,154,0,8,101,62,38,18,15,6,11,0,5,93,62,37,13,15,7,14
8996,qs014,Santiago,Clay,mw75,3,96,4,4,66,46,29,12,10,4,5,3,4,76,47,26,14,10,10,14
8996,qs011,Santiago,Clay,h0du,3,72,1,1,42,21,17,16,8,1,1,0,2,50,39,23,2,8,6,10
8996,qs013,Santiago,Clay,fa43,3,84,2,2,49,32,26,9,8,4,4,3,3,59,31,18,12,9,9,13
8996,qs015,Santiago,Clay,v836,3,88,1,0,56,33,25,16,10,2,2,5,3,56,32,26,9,9,1,3
8996,qs009,Santiago,Clay,lf26,3,83,4,2,57,33,29,15,10,0,0,11,6,82,48,36,13,11,3,5
404,ms001,ATP Masters 1000 Indian Wells,Hard,d0co,3,69,10,0,46,26,24,10,8,0,0,1,2,52,34,20,7,8,3,7
404,ms003,ATP Masters 1000 Indian Wells,Hard,d0co,3,104,4,2,69,47,30,11,12,5,9,3,4,70,39,25,14,11,1,5
404,ms002,ATP Masters 1000 Indian Wells,Hard,r0dg,3,99,1,2,70,47,34,14,11,1,2,2,0,60,30,20,16,11,1,4
404,ms007,ATP Masters 1000 Indian Wells,Hard,a0e2,3,103,5,5,73,48,36,15,11,8,9,1,4,73,57,38,5,10,1,3
404,ms005,ATP Masters 1000 Indian Wells,Hard,mm58,3,145,5,3,88,54,34,25,15,4,8,2,7,106,61,45,21,15,8,11
404,ms006,ATP Masters 1000 Indian Wells,Hard,d0co,3,99,3,1,68,49,33,14,11,0,1,3,5,75,42,28,16,11,2,5
404,ms004,ATP Masters 1000 Indian Wells,Hard,r0dg,3,128,6,0,74,51,39,11,14,1,4,3,3,95,60,38,10,13,9,15
404,ms015,ATP Masters 1000 Indian Wells,Hard,a0e2,3,74,6,2,40,30,23,7,7,3,3,1,4,63,34,17,11,7,9,14
404,ms013,ATP Masters 1000 Indian Wells,Hard,d0co,3,78,8,2,57,35,32,10,11,0,1,6,0,57,40,30,8,11,1,4
404,ms014,ATP Masters 1000 Indian Wells,Hard,c0au,3,110,2,5,78,45,27,18,10,11,14,2,1,67,34,22,9,11,1,7
404,ms012,ATP Masters 1000 Indian Wells,Hard,s0s1,3,94,6,1,61,40,29,14,10,3,4,0,1,62,30,18,17,9,2,5
404,ms011,ATP Masters 1000 Indian Wells,Hard,mm58,3,74,8,4,51,31,22,9,8,3,5,4,4,55,37,19,5,8,2,8
404,ms009,ATP Masters 1000 Indian Wells,Hard,r0dg,3,88,3,0,58,41,30,11,10,5,6,2,1,61,37,22,13,10,2,5
404,ms010,ATP Masters 1000 Indian Wells,Hard,f0f1,3,112,4,0,81,51,32,21,13,4,6,3,1,88,50,35,16,12,2,5
404,ms008,ATP Masters 1000 Indian Wells,Hard,gj37,3,86,3,0,61,42,34,13,10,1,1,5,1,54,23,19,13,9,2,4
404,ms031,ATP Masters 1000 Indian Wells,Hard,a0e2,3,83,2,5,63,45,31,10,9,3,4,2,8,59,31,23,10,9,4,8
404,ms027,ATP Masters 1000 Indian Wells,Hard,fb98,3,114,12,3,80,49,39,14,13,5,7,3,5,89,50,27,21,13,4,9
404,ms029,ATP Masters 1000 Indian Wells,Hard,dh58,3,73,2,3,49,20,16,19,8,1,1,7,1,43,25,14,7,8,0,4
404,ms025,ATP Masters 1000 Indian Wells,Hard,s0s1,3,95,8,3,77,48,33,16,11,4,5,7,3,61,40,28,8,10,7,10
404,ms026,ATP Masters 1000 Indian Wells,Hard,d0co,3,101,4,3,56,30,27,16,11,1,2,1,4,81,44,25,21,11,2,5
404,ms030,ATP Masters 1000 Indian Wells,Hard,d875,3,181,3,7,116,65,44,33,17,6,9,8,6,122,73,53,27,17,9,11
404,ms028,ATP Masters 1000 Indian Wells,Hard,c0au,3,101,2,2,71,38,25,20,10,4,5,1,2,57,37,24,9,9,1,4
404,ms024,ATP Masters 1000 Indian Wells,Hard,n0ae,3,74,4,0,45,27,24,13,9,1,1,2,5,56,32,23,9,9,3,6
404,ms023,ATP Masters 1000 Indian Wells,Hard,mm58,3,10,1,0,5,4,3,1,1,0,0,0,1,7,3,1,1,1,0,1
404,ms019,ATP Masters 1000 Indian Wells,Hard,te51,3,68,0,2,44,26,24,12,9,0,0,6,1,52,37,26,4,9,3,6
404,ms022,ATP Masters 1000 Indian Wells,Hard,pl56,3,92,6,3,58,30,21,14,10,0,3,1,7,70,35,21,13,11,6,12
